task,method,seed,t,folds,regret
svc_digits,random,3,17,85,0.00533333333333319
svc_digits,random,3,18,90,0.00533333333333319
svc_digits,random,3,19,95,0.00533333333333319
svc_digits,random,3,20,100,0.00533333333333319
svc_digits,random,3,21,105,0.00533333333333319
svc_digits,random,3,22,110,0.00533333333333319
svc_digits,random,3,23,115,0.00533333333333319
svc_digits,random,3,24,120,0.00533333333333319
svc_digits,random,3,25,125,0.00533333333333319
svc_digits,random,3,26,130,0.00533333333333319
svc_digits,random,3,27,135,0.00533333333333319
svc_digits,random,3,28,140,0.00533333333333319
svc_digits,random,3,29,145,0.00533333333333319
svc_digits,random,3,30,150,0.00533333333333319
svc_digits,random,3,31,155,0.00533333333333319
svc_digits,random,3,32,160,0.00533333333333319
svc_digits,random,3,33,165,0.00533333333333319
svc_digits,random,3,34,170,0.00533333333333319
svc_digits,random,3,35,175,0.00533333333333319
svc_digits,random,3,36,180,0.00533333333333319
svc_digits,random,3,37,185,0.00533333333333319
svc_digits,random,3,38,190,0.00533333333333319
svc_digits,random,3,39,195,0.00533333333333319
svc_digits,random,3,40,200,0.00533333333333319
svc_digits,random,4,1,5,0.0013333333333332975
svc_digits,random,4,2,10,0.0013333333333332975
svc_digits,random,4,3,15,0.0013333333333332975
svc_digits,random,4,4,20,0.0013333333333332975
svc_digits,random,4,5,25,0.0013333333333332975
svc_digits,random,4,6,30,0.0013333333333332975
svc_digits,random,4,7,35,0.0013333333333332975
svc_digits,random,4,8,40,0.0013333333333332975
svc_digits,random,4,9,45,0.0013333333333332975
svc_digits,random,4,10,50,0.0013333333333332975
svc_digits,random,4,11,55,0.0013333333333332975
svc_digits,random,4,12,60,0.0013333333333332975
svc_digits,random,4,13,65,0.0013333333333332975
svc_digits,random,4,14,70,0.0013333333333332975
svc_digits,random,4,15,75,0.0013333333333332975
svc_digits,random,4,16,80,0.0013333333333332975
svc_digits,random,4,17,85,0.0013333333333332975
svc_digits,random,4,18,90,0.0013333333333332975
svc_digits,random,4,19,95,0.0013333333333332975
svc_digits,random,4,20,100,0.0013333333333332975
svc_digits,random,4,21,105,0.0013333333333332975
svc_digits,random,4,22,110,0.0013333333333332975
svc_digits,random,4,23,115,0.0013333333333332975
svc_digits,random,4,24,120,0.0013333333333332975
svc_digits,random,4,25,125,0.0013333333333332975
svc_digits,random,4,26,130,0.0013333333333332975
svc_digits,random,4,27,135,0.0013333333333332975
svc_digits,random,4,28,140,0.0013333333333332975
svc_digits,random,4,29,145,0.0013333333333332975
svc_digits,random,4,30,150,0.0013333333333332975
svc_digits,random,4,31,155,0.0013333333333332975
svc_digits,random,4,32,160,0.0013333333333332975
svc_digits,random,4,33,165,0.0013333333333332975
svc_digits,random,4,34,170,0.0013333333333332975
svc_digits,random,4,35,175,0.0013333333333332975
svc_digits,random,4,36,180,0.0013333333333332975
svc_digits,random,4,37,185,0.0013333333333332975
svc_digits,random,4,38,190,0.0013333333333332975
svc_digits,random,4,39,195,0.0013333333333332975
svc_digits,random,4,40,200,0.0013333333333332975
svc_digits,random,5,1,5,0.7986666666666666
svc_digits,random,5,2,10,0.7986666666666666
svc_digits,random,5,3,15,0.027999999999999914
svc_digits,random,5,4,20,0.027999999999999914
svc_digits,random,5,5,25,0.027999999999999914
svc_digits,random,5,6,30,0.008000000000000007
svc_digits,random,5,7,35,0.0013333333333332975
svc_digits,random,5,8,40,0.0013333333333332975
svc_digits,random,5,9,45,0.0013333333333332975
svc_digits,random,5,10,50,0.0013333333333332975
svc_digits,random,5,11,55,0.0013333333333332975
svc_digits,random,5,12,60,0.0013333333333332975
svc_digits,random,5,13,65,0.0013333333333332975
svc_digits,random,5,14,70,0.0013333333333332975
svc_digits,random,5,15,75,0.0013333333333332975
svc_digits,random,5,16,80,0.0013333333333332975
svc_digits,random,5,17,85,0.0013333333333332975
svc_digits,random,5,18,90,0.0013333333333332975
svc_digits,random,5,19,95,0.0013333333333332975
svc_digits,random,5,20,100,0.0013333333333332975
svc_digits,random,5,21,105,0.0013333333333332975
svc_digits,random,5,22,110,0.0013333333333332975
svc_digits,random,5,23,115,0.0013333333333332975
svc_digits,random,5,24,120,0.0013333333333332975
svc_digits,random,5,25,125,0.0013333333333332975
svc_digits,random,5,26,130,0.0013333333333332975
svc_digits,random,5,27,135,0.0013333333333332975
svc_digits,random,5,28,140,0.0013333333333332975
svc_digits,random,5,29,145,0.0013333333333332975
svc_digits,random,5,30,150,0.0013333333333332975
svc_digits,random,5,31,155,0.0013333333333332975
svc_digits,random,5,32,160,0.0013333333333332975
svc_digits,random,5,33,165,0.0013333333333332975
svc_digits,random,5,34,170,0.0013333333333332975
svc_digits,random,5,35,175,0.0013333333333332975
svc_digits,random,5,36,180,0.0013333333333332975
svc_digits,random,5,37,185,0.0013333333333332975
svc_digits,random,5,38,190,0.00533333333333319
svc_digits,random,5,39,195,0.00533333333333319
svc_digits,random,5,40,200,0.00533333333333319
svc_digits,random,6,1,5,0.6013333333333333
svc_digits,random,6,2,10,0.6013333333333333
svc_digits,random,6,3,15,0.0119999999999999
svc_digits,random,6,4,20,0.0119999999999999
svc_digits,random,6,5,25,0.0119999999999999
svc_digits,random,6,6,30,0.0119999999999999
svc_digits,random,6,7,35,0.0119999999999999
svc_digits,random,6,8,40,0.0119999999999999
svc_digits,random,6,9,45,0.0119999999999999
svc_digits,random,6,10,50,0.00533333333333319
svc_digits,random,6,11,55,0.0013333333333332975
svc_digits,random,6,12,60,0.0013333333333332975
svc_digits,random,6,13,65,0.0013333333333332975
svc_digits,random,6,14,70,0.0013333333333332975
svc_digits,random,6,15,75,0.0013333333333332975
svc_digits,random,6,16,80,0.0013333333333332975
svc_digits,random,6,17,85,0.0013333333333332975
svc_digits,random,6,18,90,0.0013333333333332975
svc_digits,random,6,19,95,0.0013333333333332975
svc_digits,random,6,20,100,0.0013333333333332975
svc_digits,random,6,21,105,0.0013333333333332975
svc_digits,random,6,22,110,0.0013333333333332975
svc_digits,random,6,23,115,0.0013333333333332975
svc_digits,random,6,24,120,0.0013333333333332975
svc_digits,random,6,25,125,0.0013333333333332975
svc_digits,random,6,26,130,0.0013333333333332975
svc_digits,random,6,27,135,0.0013333333333332975
svc_digits,random,6,28,140,0.0013333333333332975
svc_digits,random,6,29,145,0.0013333333333332975
svc_digits,random,6,30,150,0.0013333333333332975
svc_digits,random,6,31,155,0.0013333333333332975
svc_digits,random,6,32,160,0.0013333333333332975
svc_digits,random,6,33,165,0.0013333333333332975
svc_digits,random,6,34,170,0.0013333333333332975
svc_digits,random,6,35,175,0.0013333333333332975
svc_digits,random,6,36,180,0.0013333333333332975
svc_digits,random,6,37,185,0.0013333333333332975
svc_digits,random,6,38,190,0.0013333333333332975
svc_digits,random,6,39,195,0.0013333333333332975
svc_digits,random,6,40,200,0.0013333333333332975
svc_digits,random,7,1,5,0.6013333333333333
svc_digits,random,7,2,10,0.30133333333333323
svc_digits,random,7,3,15,0.0119999999999999
svc_digits,random,7,4,20,0.00533333333333319
svc_digits,random,7,5,25,0.00533333333333319
svc_digits,random,7,6,30,0.00533333333333319
svc_digits,random,7,7,35,0.00533333333333319
svc_digits,random,7,8,40,0.00533333333333319
svc_digits,random,7,9,45,0.00533333333333319
svc_digits,random,7,10,50,0.00533333333333319
svc_digits,random,7,11,55,0.00533333333333319
svc_digits,random,7,12,60,0.00533333333333319
svc_digits,random,7,13,65,0.00533333333333319
svc_digits,random,7,14,70,0.00533333333333319
svc_digits,random,7,15,75,0.00533333333333319
svc_digits,random,7,16,80,0.00533333333333319
svc_digits,random,7,17,85,0.00533333333333319
svc_digits,random,7,18,90,0.00533333333333319
svc_digits,random,7,19,95,0.00533333333333319
svc_digits,random,7,20,100,0.00533333333333319
svc_digits,random,7,21,105,0.00533333333333319
svc_digits,random,7,22,110,0.00533333333333319
svc_digits,random,7,23,115,0.00533333333333319
svc_digits,random,7,24,120,0.00533333333333319
svc_digits,random,7,25,125,0.00533333333333319
svc_digits,random,7,26,130,0.00533333333333319
svc_digits,random,7,27,135,0.00533333333333319
svc_digits,random,7,28,140,0.00533333333333319
svc_digits,random,7,29,145,0.00533333333333319
svc_digits,random,7,30,150,0.00533333333333319
svc_digits,random,7,31,155,0.00533333333333319
svc_digits,random,7,32,160,0.00533333333333319
svc_digits,random,7,33,165,0.0013333333333332975
svc_digits,random,7,34,170,0.0013333333333332975
svc_digits,random,7,35,175,0.0013333333333332975
svc_digits,random,7,36,180,0.0013333333333332975
svc_digits,random,7,37,185,0.0013333333333332975
svc_digits,random,7,38,190,0.0013333333333332975
svc_digits,random,7,39,195,0.0013333333333332975
svc_digits,random,7,40,200,0.0013333333333332975
svc_digits,random,8,1,5,0.00533333333333319
svc_digits,random,8,2,10,0.00533333333333319
svc_digits,random,8,3,15,0.00533333333333319
svc_digits,random,8,4,20,0.00533333333333319
svc_digits,random,8,5,25,0.00533333333333319
svc_digits,random,8,6,30,0.00533333333333319
svc_digits,random,8,7,35,0.00533333333333319
svc_digits,random,8,8,40,0.00533333333333319
svc_digits,random,8,9,45,0.00533333333333319
svc_digits,random,8,10,50,0.00533333333333319
svc_digits,random,8,11,55,0.00533333333333319
svc_digits,random,8,12,60,0.00533333333333319
svc_digits,random,8,13,65,0.00533333333333319
svc_digits,random,8,14,70,0.00533333333333319
svc_digits,random,8,15,75,0.00533333333333319
svc_digits,random,8,16,80,0.00533333333333319
svc_digits,random,8,17,85,0.00533333333333319
svc_digits,random,8,18,90,0.00533333333333319
svc_digits,random,8,19,95,0.00533333333333319
svc_digits,random,8,20,100,0.00533333333333319
svc_digits,random,8,21,105,0.00533333333333319
svc_digits,random,8,22,110,0.00533333333333319
svc_digits,random,8,23,115,0.00533333333333319
svc_digits,random,8,24,120,0.00533333333333319
svc_digits,random,8,25,125,0.00533333333333319
svc_digits,random,8,26,130,0.00533333333333319
svc_digits,random,8,27,135,0.00533333333333319
svc_digits,random,8,28,140,0.00533333333333319
svc_digits,random,8,29,145,0.00533333333333319
svc_digits,random,8,30,150,0.00533333333333319
svc_digits,random,8,31,155,0.00533333333333319
svc_digits,random,8,32,160,0.00533333333333319
svc_digits,random,8,33,165,0.00533333333333319
svc_digits,random,8,34,170,0.00533333333333319
svc_digits,random,8,35,175,0.00533333333333319
svc_digits,random,8,36,180,0.00533333333333319
svc_digits,random,8,37,185,0.00533333333333319
svc_digits,random,8,38,190,0.00533333333333319
svc_digits,random,8,39,195,0.00533333333333319
svc_digits,random,8,40,200,0.00533333333333319
svc_digits,random,9,1,5,0.025333333333333208
svc_digits,random,9,2,10,0.025333333333333208
svc_digits,random,9,3,15,0.0013333333333332975
svc_digits,random,9,4,20,0.0013333333333332975
svc_digits,random,9,5,25,0.0013333333333332975
svc_digits,random,9,6,30,0.0013333333333332975
svc_digits,random,9,7,35,0.0013333333333332975
svc_digits,random,9,8,40,0.0013333333333332975
svc_digits,random,9,9,45,0.0013333333333332975
svc_digits,random,9,10,50,0.0013333333333332975
svc_digits,random,9,11,55,0.0013333333333332975
svc_digits,random,9,12,60,0.0013333333333332975
svc_digits,random,9,13,65,0.0013333333333332975
svc_digits,random,9,14,70,0.0013333333333332975
svc_digits,random,9,15,75,0.0013333333333332975
svc_digits,random,9,16,80,0.0013333333333332975
svc_digits,random,9,17,85,0.0013333333333332975
svc_digits,random,9,18,90,0.0013333333333332975
svc_digits,random,9,19,95,0.0013333333333332975
svc_digits,random,9,20,100,0.0013333333333332975
svc_digits,random,9,21,105,0.0013333333333332975
svc_digits,random,9,22,110,0.0013333333333332975
svc_digits,random,9,23,115,0.0013333333333332975
svc_digits,random,9,24,120,0.00533333333333319
svc_digits,random,9,25,125,0.00533333333333319
svc_digits,random,9,26,130,0.00533333333333319
svc_digits,random,9,27,135,0.00533333333333319
svc_digits,random,9,28,140,0.00533333333333319
svc_digits,random,9,29,145,0.00533333333333319
svc_digits,random,9,30,150,0.00533333333333319
svc_digits,random,9,31,155,0.00533333333333319
svc_digits,random,9,32,160,0.00533333333333319
svc_digits,random,9,33,165,0.00533333333333319
svc_digits,random,9,34,170,0.00533333333333319
svc_digits,random,9,35,175,0.00533333333333319
svc_digits,random,9,36,180,0.00533333333333319
svc_digits,random,9,37,185,0.00533333333333319
svc_digits,random,9,38,190,0.00533333333333319
svc_digits,random,9,39,195,0.00533333333333319
svc_digits,random,9,40,200,0.0
svc_digits,optuna_tpe,0,1,5,0.0013333333333332975
svc_digits,optuna_tpe,0,2,10,0.00533333333333319
svc_digits,optuna_tpe,0,3,15,0.00533333333333319
svc_digits,optuna_tpe,0,4,20,0.00533333333333319
svc_digits,optuna_tpe,0,5,25,0.00533333333333319
svc_digits,optuna_tpe,0,6,30,0.00533333333333319
svc_digits,optuna_tpe,0,7,35,0.00533333333333319
svc_digits,optuna_tpe,0,8,40,0.00533333333333319
svc_digits,optuna_tpe,0,9,45,0.00533333333333319
svc_digits,optuna_tpe,0,10,50,0.00533333333333319
svc_digits,optuna_tpe,0,11,55,0.00533333333333319
svc_digits,optuna_tpe,0,12,60,0.00533333333333319
svc_digits,optuna_tpe,0,13,65,0.00533333333333319
svc_digits,optuna_tpe,0,14,70,0.00533333333333319
svc_digits,optuna_tpe,0,15,75,0.00533333333333319
svc_digits,optuna_tpe,0,16,80,0.00533333333333319
svc_digits,optuna_tpe,0,17,85,0.00533333333333319
svc_digits,optuna_tpe,0,18,90,0.00533333333333319
svc_digits,optuna_tpe,0,19,95,0.00533333333333319
svc_digits,optuna_tpe,0,20,100,0.00533333333333319
svc_digits,optuna_tpe,0,21,105,0.00533333333333319
svc_digits,optuna_tpe,0,22,110,0.00533333333333319
svc_digits,optuna_tpe,0,23,115,0.00533333333333319
svc_digits,optuna_tpe,0,24,120,0.00533333333333319
svc_digits,optuna_tpe,0,25,125,0.00533333333333319
svc_digits,optuna_tpe,0,26,130,0.00533333333333319
svc_digits,optuna_tpe,0,27,135,0.00533333333333319
svc_digits,optuna_tpe,0,28,140,0.00533333333333319
svc_digits,optuna_tpe,0,29,145,0.00533333333333319
svc_digits,optuna_tpe,0,30,150,0.00533333333333319
svc_digits,optuna_tpe,0,31,155,0.00533333333333319
svc_digits,optuna_tpe,0,32,160,0.00533333333333319
svc_digits,optuna_tpe,0,33,165,0.00533333333333319
svc_digits,optuna_tpe,0,34,170,0.00533333333333319
svc_digits,optuna_tpe,0,35,175,0.00533333333333319
svc_digits,optuna_tpe,0,36,180,0.00533333333333319
svc_digits,optuna_tpe,0,37,185,0.00533333333333319
svc_digits,optuna_tpe,0,38,190,0.00533333333333319
svc_digits,optuna_tpe,0,39,195,0.00533333333333319
svc_digits,optuna_tpe,0,40,200,0.00533333333333319
svc_digits,optuna_tpe,1,1,5,0.0013333333333332975
svc_digits,optuna_tpe,1,2,10,0.0013333333333332975
svc_digits,optuna_tpe,1,3,15,0.0013333333333332975
svc_digits,optuna_tpe,1,4,20,0.0013333333333332975
svc_digits,optuna_tpe,1,5,25,0.0013333333333332975
svc_digits,optuna_tpe,1,6,30,0.0013333333333332975
svc_digits,optuna_tpe,1,7,35,0.0013333333333332975
svc_digits,optuna_tpe,1,8,40,0.0013333333333332975
svc_digits,optuna_tpe,1,9,45,0.0013333333333332975
svc_digits,optuna_tpe,1,10,50,0.0013333333333332975
svc_digits,optuna_tpe,1,11,55,0.0013333333333332975
svc_digits,optuna_tpe,1,12,60,0.0013333333333332975
svc_digits,optuna_tpe,1,13,65,0.0013333333333332975
svc_digits,optuna_tpe,1,14,70,0.0013333333333332975
svc_digits,optuna_tpe,1,15,75,0.0013333333333332975
svc_digits,optuna_tpe,1,16,80,0.0013333333333332975
svc_digits,optuna_tpe,1,17,85,0.0013333333333332975
svc_digits,optuna_tpe,1,18,90,0.0013333333333332975
svc_digits,optuna_tpe,1,19,95,0.0013333333333332975
svc_digits,optuna_tpe,1,20,100,0.0013333333333332975
svc_digits,optuna_tpe,1,21,105,0.0013333333333332975
svc_digits,optuna_tpe,1,22,110,0.0013333333333332975
svc_digits,optuna_tpe,1,23,115,0.0013333333333332975
svc_digits,optuna_tpe,1,24,120,0.0013333333333332975
svc_digits,optuna_tpe,1,25,125,0.0013333333333332975
svc_digits,optuna_tpe,1,26,130,0.0013333333333332975
svc_digits,optuna_tpe,1,27,135,0.0013333333333332975
svc_digits,optuna_tpe,1,28,140,0.0013333333333332975
svc_digits,optuna_tpe,1,29,145,0.0013333333333332975
svc_digits,optuna_tpe,1,30,150,0.0013333333333332975
svc_digits,optuna_tpe,1,31,155,0.0013333333333332975
svc_digits,optuna_tpe,1,32,160,0.0013333333333332975
svc_digits,optuna_tpe,1,33,165,0.0013333333333332975
svc_digits,optuna_tpe,1,34,170,0.0013333333333332975
svc_digits,optuna_tpe,1,35,175,0.0013333333333332975
svc_digits,optuna_tpe,1,36,180,0.0013333333333332975
svc_digits,optuna_tpe,1,37,185,0.0013333333333332975
svc_digits,optuna_tpe,1,38,190,0.0013333333333332975
svc_digits,optuna_tpe,1,39,195,0.0013333333333332975
svc_digits,optuna_tpe,1,40,200,0.0013333333333332975
svc_digits,optuna_tpe,2,1,5,0.6013333333333333
svc_digits,optuna_tpe,2,2,10,0.006666666666666599
svc_digits,optuna_tpe,2,3,15,0.006666666666666599
svc_digits,optuna_tpe,2,4,20,0.006666666666666599
svc_digits,optuna_tpe,2,5,25,0.006666666666666599
svc_digits,optuna_tpe,2,6,30,0.00533333333333319
svc_digits,optuna_tpe,2,7,35,0.00533333333333319
svc_digits,optuna_tpe,2,8,40,0.00533333333333319
svc_digits,optuna_tpe,2,9,45,0.00533333333333319
svc_digits,optuna_tpe,2,10,50,0.00533333333333319
svc_digits,optuna_tpe,2,11,55,0.00533333333333319
svc_digits,optuna_tpe,2,12,60,0.00533333333333319
svc_digits,optuna_tpe,2,13,65,0.00533333333333319
svc_digits,optuna_tpe,2,14,70,0.00533333333333319
svc_digits,optuna_tpe,2,15,75,0.00533333333333319
svc_digits,optuna_tpe,2,16,80,0.00533333333333319
svc_digits,optuna_tpe,2,17,85,0.00533333333333319
svc_digits,optuna_tpe,2,18,90,0.00533333333333319
svc_digits,optuna_tpe,2,19,95,0.00533333333333319
svc_digits,optuna_tpe,2,20,100,0.00533333333333319
svc_digits,optuna_tpe,2,21,105,0.00533333333333319
svc_digits,optuna_tpe,2,22,110,0.00533333333333319
svc_digits,optuna_tpe,2,23,115,0.00533333333333319
svc_digits,optuna_tpe,2,24,120,0.00533333333333319
svc_digits,optuna_tpe,2,25,125,0.00533333333333319
svc_digits,optuna_tpe,2,26,130,0.00533333333333319
svc_digits,optuna_tpe,2,27,135,0.00533333333333319
svc_digits,optuna_tpe,2,28,140,0.00533333333333319
svc_digits,optuna_tpe,2,29,145,0.00533333333333319
svc_digits,optuna_tpe,2,30,150,0.00533333333333319
svc_digits,optuna_tpe,2,31,155,0.00533333333333319
svc_digits,optuna_tpe,2,32,160,0.00533333333333319
svc_digits,optuna_tpe,2,33,165,0.00533333333333319
svc_digits,optuna_tpe,2,34,170,0.00533333333333319
svc_digits,optuna_tpe,2,35,175,0.00533333333333319
svc_digits,optuna_tpe,2,36,180,0.00533333333333319
svc_digits,optuna_tpe,2,37,185,0.00533333333333319
svc_digits,optuna_tpe,2,38,190,0.00533333333333319
svc_digits,optuna_tpe,2,39,195,0.00533333333333319
svc_digits,optuna_tpe,2,40,200,0.00533333333333319
svc_digits,optuna_tpe,3,1,5,0.0013333333333332975
svc_digits,optuna_tpe,3,2,10,0.0013333333333332975
svc_digits,optuna_tpe,3,3,15,0.0013333333333332975
svc_digits,optuna_tpe,3,4,20,0.0013333333333332975
svc_digits,optuna_tpe,3,5,25,0.0013333333333332975
svc_digits,optuna_tpe,3,6,30,0.0013333333333332975
svc_digits,optuna_tpe,3,7,35,0.0013333333333332975
svc_digits,optuna_tpe,3,8,40,0.0013333333333332975
svc_digits,optuna_tpe,3,9,45,0.0013333333333332975
svc_digits,optuna_tpe,3,10,50,0.0013333333333332975
svc_digits,optuna_tpe,3,11,55,0.0013333333333332975
svc_digits,optuna_tpe,3,12,60,0.0013333333333332975
svc_digits,optuna_tpe,3,13,65,0.0013333333333332975
svc_digits,optuna_tpe,3,14,70,0.0013333333333332975
svc_digits,optuna_tpe,3,15,75,0.0013333333333332975
svc_digits,optuna_tpe,3,16,80,0.0013333333333332975
svc_digits,optuna_tpe,3,17,85,0.0013333333333332975
svc_digits,optuna_tpe,3,18,90,0.0013333333333332975
svc_digits,optuna_tpe,3,19,95,0.0013333333333332975
svc_digits,optuna_tpe,3,20,100,0.0013333333333332975
svc_digits,optuna_tpe,3,21,105,0.0013333333333332975
svc_digits,optuna_tpe,3,22,110,0.0013333333333332975
svc_digits,optuna_tpe,3,23,115,0.0
svc_digits,optuna_tpe,3,24,120,0.0
svc_digits,optuna_tpe,3,25,125,0.0
svc_digits,optuna_tpe,3,26,130,0.0
svc_digits,optuna_tpe,3,27,135,0.0
svc_digits,optuna_tpe,3,28,140,0.0
svc_digits,optuna_tpe,3,29,145,0.0
svc_digits,optuna_tpe,3,30,150,0.0
svc_digits,optuna_tpe,3,31,155,0.0
svc_digits,optuna_tpe,3,32,160,0.0
svc_digits,optuna_tpe,3,33,165,0.0
svc_digits,optuna_tpe,3,34,170,0.0
svc_digits,optuna_tpe,3,35,175,0.0
svc_digits,optuna_tpe,3,36,180,0.0
svc_digits,optuna_tpe,3,37,185,0.0
svc_digits,optuna_tpe,3,38,190,0.0
svc_digits,optuna_tpe,3,39,195,0.0
svc_digits,optuna_tpe,3,40,200,0.0
svc_digits,optuna_tpe,4,1,5,0.00533333333333319
svc_digits,optuna_tpe,4,2,10,0.0013333333333332975
svc_digits,optuna_tpe,4,3,15,0.0013333333333332975
svc_digits,optuna_tpe,4,4,20,0.0013333333333332975
svc_digits,optuna_tpe,4,5,25,0.0013333333333332975
svc_digits,optuna_tpe,4,6,30,0.0013333333333332975
svc_digits,optuna_tpe,4,7,35,0.0013333333333332975
svc_digits,optuna_tpe,4,8,40,0.0013333333333332975
svc_digits,optuna_tpe,4,9,45,0.0013333333333332975
svc_digits,optuna_tpe,4,10,50,0.0013333333333332975
svc_digits,optuna_tpe,4,11,55,0.0013333333333332975
svc_digits,optuna_tpe,4,12,60,0.0013333333333332975
svc_digits,optuna_tpe,4,13,65,0.0013333333333332975
svc_digits,optuna_tpe,4,14,70,0.0013333333333332975
svc_digits,optuna_tpe,4,15,75,0.0013333333333332975
svc_digits,optuna_tpe,4,16,80,0.0013333333333332975
svc_digits,optuna_tpe,4,17,85,0.0013333333333332975
svc_digits,optuna_tpe,4,18,90,0.0013333333333332975
svc_digits,optuna_tpe,4,19,95,0.0013333333333332975
svc_digits,optuna_tpe,4,20,100,0.0013333333333332975
svc_digits,optuna_tpe,4,21,105,0.0013333333333332975
svc_digits,optuna_tpe,4,22,110,0.0013333333333332975
svc_digits,optuna_tpe,4,23,115,0.0013333333333332975
svc_digits,optuna_tpe,4,24,120,0.0013333333333332975
svc_digits,optuna_tpe,4,25,125,0.0013333333333332975
svc_digits,optuna_tpe,4,26,130,0.0013333333333332975
svc_digits,optuna_tpe,4,27,135,0.0013333333333332975
svc_digits,optuna_tpe,4,28,140,0.0013333333333332975
svc_digits,optuna_tpe,4,29,145,0.0013333333333332975
svc_digits,optuna_tpe,4,30,150,0.0013333333333332975
svc_digits,optuna_tpe,4,31,155,0.0013333333333332975
svc_digits,optuna_tpe,4,32,160,0.0013333333333332975
svc_digits,optuna_tpe,4,33,165,0.0013333333333332975
svc_digits,optuna_tpe,4,34,170,0.0013333333333332975
svc_digits,optuna_tpe,4,35,175,0.0013333333333332975
svc_digits,optuna_tpe,4,36,180,0.0013333333333332975
svc_digits,optuna_tpe,4,37,185,0.0013333333333332975
svc_digits,optuna_tpe,4,38,190,0.0013333333333332975
svc_digits,optuna_tpe,4,39,195,0.0013333333333332975
svc_digits,optuna_tpe,4,40,200,0.0013333333333332975
svc_digits,optuna_tpe,5,1,5,0.7893333333333332
svc_digits,optuna_tpe,5,2,10,0.7893333333333332
svc_digits,optuna_tpe,5,3,15,0.0
svc_digits,optuna_tpe,5,4,20,0.0
svc_digits,optuna_tpe,5,5,25,0.0
svc_digits,optuna_tpe,5,6,30,0.0
svc_digits,optuna_tpe,5,7,35,0.0
svc_digits,optuna_tpe,5,8,40,0.0
svc_digits,optuna_tpe,5,9,45,0.0
svc_digits,optuna_tpe,5,10,50,0.0
svc_digits,optuna_tpe,5,11,55,0.0
svc_digits,optuna_tpe,5,12,60,0.0
svc_digits,optuna_tpe,5,13,65,0.0
svc_digits,optuna_tpe,5,14,70,0.0
svc_digits,optuna_tpe,5,15,75,0.0
svc_digits,optuna_tpe,5,16,80,0.0
svc_digits,optuna_tpe,5,17,85,0.0
svc_digits,optuna_tpe,5,18,90,0.0
svc_digits,optuna_tpe,5,19,95,0.0
svc_digits,optuna_tpe,5,20,100,0.0
svc_digits,optuna_tpe,5,21,105,0.0
svc_digits,optuna_tpe,5,22,110,0.0
svc_digits,optuna_tpe,5,23,115,0.0
svc_digits,optuna_tpe,5,24,120,0.0
svc_digits,optuna_tpe,5,25,125,0.0
svc_digits,optuna_tpe,5,26,130,0.0
svc_digits,optuna_tpe,5,27,135,0.0
svc_digits,optuna_tpe,5,28,140,0.0
svc_digits,optuna_tpe,5,29,145,0.0
svc_digits,optuna_tpe,5,30,150,0.0
svc_digits,optuna_tpe,5,31,155,0.0
svc_digits,optuna_tpe,5,32,160,0.0
svc_digits,optuna_tpe,5,33,165,0.0
svc_digits,optuna_tpe,5,34,170,0.0
svc_digits,optuna_tpe,5,35,175,0.0
svc_digits,optuna_tpe,5,36,180,0.0
svc_digits,optuna_tpe,5,37,185,0.0
svc_digits,optuna_tpe,5,38,190,0.0
svc_digits,optuna_tpe,5,39,195,0.0
svc_digits,optuna_tpe,5,40,200,0.0
svc_digits,optuna_tpe,6,1,5,0.0119999999999999
svc_digits,optuna_tpe,6,2,10,0.0119999999999999
svc_digits,optuna_tpe,6,3,15,0.0119999999999999
svc_digits,optuna_tpe,6,4,20,0.0119999999999999
svc_digits,optuna_tpe,6,5,25,0.0119999999999999
svc_digits,optuna_tpe,6,6,30,0.0119999999999999
svc_digits,optuna_tpe,6,7,35,0.0
svc_digits,optuna_tpe,6,8,40,0.0
svc_digits,optuna_tpe,6,9,45,0.0
svc_digits,optuna_tpe,6,10,50,0.0
svc_digits,optuna_tpe,6,11,55,0.0
svc_digits,optuna_tpe,6,12,60,0.0
svc_digits,optuna_tpe,6,13,65,0.0
svc_digits,optuna_tpe,6,14,70,0.0
svc_digits,optuna_tpe,6,15,75,0.0
svc_digits,optuna_tpe,6,16,80,0.0
svc_digits,optuna_tpe,6,17,85,0.0
svc_digits,optuna_tpe,6,18,90,0.0
svc_digits,optuna_tpe,6,19,95,0.0
svc_digits,optuna_tpe,6,20,100,0.0
svc_digits,optuna_tpe,6,21,105,0.0
svc_digits,optuna_tpe,6,22,110,0.0
svc_digits,optuna_tpe,6,23,115,0.0
svc_digits,optuna_tpe,6,24,120,0.0
svc_digits,optuna_tpe,6,25,125,0.0
svc_digits,optuna_tpe,6,26,130,0.0
svc_digits,optuna_tpe,6,27,135,0.0
svc_digits,optuna_tpe,6,28,140,0.0
svc_digits,optuna_tpe,6,29,145,0.0
svc_digits,optuna_tpe,6,30,150,0.0
svc_digits,optuna_tpe,6,31,155,0.0
svc_digits,optuna_tpe,6,32,160,0.0
svc_digits,optuna_tpe,6,33,165,0.0
svc_digits,optuna_tpe,6,34,170,0.0
svc_digits,optuna_tpe,6,35,175,0.0
svc_digits,optuna_tpe,6,36,180,0.0
svc_digits,optuna_tpe,6,37,185,0.0
svc_digits,optuna_tpe,6,38,190,0.0
svc_digits,optuna_tpe,6,39,195,0.0
svc_digits,optuna_tpe,6,40,200,0.0
