state,ref_cv,test,cv_time
"(0, 1, 3, 1)",0.9061012311901505,0.8881118881118881,0.03562911000000213
"(0, 1, 3, 2)",0.9061012311901505,0.8881118881118881,0.03846495599998434
"(0, 1, 4, 0)",0.90374829001368,0.8881118881118881,0.032921980000026
"(0, 1, 4, 1)",0.9061012311901505,0.8881118881118881,0.016834659000039665
"(0, 1, 4, 2)",0.9061012311901505,0.8881118881118881,0.03218603400000575
"(0, 2, 0, 0)",0.90374829001368,0.8881118881118881,0.026647043000025405
"(0, 2, 0, 1)",0.9061012311901505,0.8881118881118881,0.017949299999997947
"(0, 2, 0, 2)",0.9061012311901505,0.8881118881118881,0.026264190000006238
"(0, 2, 1, 0)",0.90374829001368,0.8881118881118881,0.02187902100001793
"(0, 2, 1, 1)",0.9061012311901505,0.8881118881118881,0.030826109000031465
"(0, 2, 1, 2)",0.9061012311901505,0.8881118881118881,0.03820675399998663
"(0, 2, 2, 0)",0.90374829001368,0.8881118881118881,0.017125965000047927
"(0, 2, 2, 1)",0.9061012311901505,0.8881118881118881,0.017274455000006128
"(0, 2, 2, 2)",0.9061012311901505,0.8881118881118881,0.01813271700001451
"(0, 2, 3, 0)",0.90374829001368,0.8881118881118881,0.022303880000038134
"(0, 2, 3, 1)",0.9061012311901505,0.8881118881118881,0.022163614999954007
"(0, 2, 3, 2)",0.9061012311901505,0.8881118881118881,0.016884674999971594
"(0, 2, 4, 0)",0.90374829001368,0.8881118881118881,0.0163271320000149
"(0, 2, 4, 1)",0.9061012311901505,0.8881118881118881,0.016824837999990905
"(0, 2, 4, 2)",0.9061012311901505,0.8881118881118881,0.01681595500002686
"(0, 3, 0, 0)",0.90374829001368,0.8881118881118881,0.01638955700002498
"(0, 3, 0, 1)",0.9061012311901505,0.8881118881118881,0.01707264000003761
"(0, 3, 0, 2)",0.9061012311901505,0.8881118881118881,0.017187997000007726
"(0, 3, 1, 0)",0.90374829001368,0.8881118881118881,0.03305617000000893
"(0, 3, 1, 1)",0.9061012311901505,0.8881118881118881,0.02969539500003293
"(0, 3, 1, 2)",0.9061012311901505,0.8881118881118881,0.033401762000039525
"(0, 3, 2, 0)",0.90374829001368,0.8881118881118881,0.032723473000032754
"(0, 3, 2, 1)",0.9061012311901505,0.8881118881118881,0.03192858800002796
"(0, 3, 2, 2)",0.9061012311901505,0.8881118881118881,0.033987349000028644
"(0, 3, 3, 0)",0.90374829001368,0.8881118881118881,0.036190148000002864
"(0, 3, 3, 1)",0.9061012311901505,0.8881118881118881,0.044977334999998675
"(0, 3, 3, 2)",0.9061012311901505,0.8881118881118881,0.017198406000034083
"(0, 3, 4, 0)",0.90374829001368,0.8881118881118881,0.01622609300000022
"(0, 3, 4, 1)",0.9061012311901505,0.8881118881118881,0.01670408999996198
"(0, 3, 4, 2)",0.9061012311901505,0.8881118881118881,0.028647300999978142
"(0, 4, 0, 0)",0.90374829001368,0.8881118881118881,0.03502434600000015
"(0, 4, 0, 1)",0.9061012311901505,0.8881118881118881,0.03376854100002902
"(0, 4, 0, 2)",0.9061012311901505,0.8881118881118881,0.03109933100000717
"(0, 4, 1, 0)",0.90374829001368,0.8881118881118881,0.016750290000004497
"(0, 4, 1, 1)",0.9061012311901505,0.8881118881118881,0.016846836000013354
"(0, 4, 1, 2)",0.9061012311901505,0.8881118881118881,0.01664898199999243
"(0, 4, 2, 0)",0.90374829001368,0.8881118881118881,0.024498502000028566
"(0, 4, 2, 1)",0.9061012311901505,0.8881118881118881,0.031329099000004135
"(0, 4, 2, 2)",0.9061012311901505,0.8881118881118881,0.03287354100001494
"(0, 4, 3, 0)",0.90374829001368,0.8881118881118881,0.03307265099999768
"(0, 4, 3, 1)",0.9061012311901505,0.8881118881118881,0.03976416999995536
"(0, 4, 3, 2)",0.9061012311901505,0.8881118881118881,0.03893943900004615
"(0, 4, 4, 0)",0.90374829001368,0.8881118881118881,0.028350106999994296
"(0, 4, 4, 1)",0.9061012311901505,0.8881118881118881,0.033296480999979394
"(0, 4, 4, 2)",0.9061012311901505,0.8881118881118881,0.033797843000002104
"(0, 5, 0, 0)",0.90374829001368,0.8881118881118881,0.03990908600002285
"(0, 5, 0, 1)",0.9061012311901505,0.8881118881118881,0.04231317200003559
"(0, 5, 0, 2)",0.9061012311901505,0.8881118881118881,0.04751762000000781
"(0, 5, 1, 0)",0.90374829001368,0.8881118881118881,0.03222159299997429
"(0, 5, 1, 1)",0.9061012311901505,0.8881118881118881,0.032320918000039
"(0, 5, 1, 2)",0.9061012311901505,0.8881118881118881,0.017317278999996688
"(0, 5, 2, 0)",0.90374829001368,0.8881118881118881,0.02778234100003374
"(0, 5, 2, 1)",0.9061012311901505,0.8881118881118881,0.017938173999993978
"(0, 5, 2, 2)",0.9061012311901505,0.8881118881118881,0.016358222000008027
"(0, 5, 3, 0)",0.90374829001368,0.8881118881118881,0.01605299000004834
"(0, 5, 3, 1)",0.9061012311901505,0.8881118881118881,0.03076673599997548
"(0, 5, 3, 2)",0.9061012311901505,0.8881118881118881,0.02185959999997067
"(0, 5, 4, 0)",0.90374829001368,0.8881118881118881,0.016214617999992242
"(0, 5, 4, 1)",0.9061012311901505,0.8881118881118881,0.017446312000004127
"(0, 5, 4, 2)",0.9061012311901505,0.8881118881118881,0.017228255000020454
